        5636
  42484  -.32050509E-02  -.47075459E-03  0.50503505E-02  0.53417514E+00  0.78459097E-01  -.84172507E+00
  42485  -.34547542E-02  -.47075459E-03  0.48829361E-02  0.57579236E+00  0.78459097E-01  -.81382266E+00
  42486  -.36957305E-02  -.47075459E-03  0.47031869E-02  0.61595508E+00  0.78459097E-01  -.78386448E+00
  42487  -.39273711E-02  -.47075459E-03  0.45115571E-02  0.65456183E+00  0.78459097E-01  -.75192618E+00
  42488  -.41490908E-02  -.47075459E-03  0.43085308E-02  0.69151511E+00  0.78459097E-01  -.71808845E+00
  42489  -.43603295E-02  -.47075459E-03  0.40946207E-02  0.72672157E+00  0.78459097E-01  -.68243676E+00
  42490  -.45605536E-02  -.47075459E-03  0.38703672E-02  0.76009226E+00  0.78459097E-01  -.64506119E+00
  42491  -.47492574E-02  -.47075459E-03  0.36363368E-02  0.79154289E+00  0.78459097E-01  -.60605613E+00
  42492  -.49259642E-02  -.47075459E-03  0.33931208E-02  0.82099401E+00  0.78459097E-01  -.56552012E+00
  42493  -.50902275E-02  -.47075459E-03  0.31413334E-02  0.84837123E+00  0.78459097E-01  -.52355556E+00
  42494  -.52416325E-02  -.47075459E-03  0.28816107E-02  0.87360540E+00  0.78459097E-01  -.48026845E+00
